PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
203078,Bradley,Beal,Bradley Beal,"Beal, Bradley",B. Beal,bradley-beal,1993-06-28T00:00:00,Florida,USA,Florida/USA,6-4,207.0,12,3.0,Guard,Active,Y,1610612756,Suns,PHX,suns,Phoenix,bradley_beal,2012.0,2024.0,N,Y,Y,2012,1,3,N
203079,Dion,Waiters,Dion Waiters,"Waiters, Dion",D. Waiters,dion-waiters,1991-12-10T00:00:00,Syracuse,USA,Syracuse/USA,6-3,210.0,9,18.0,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,dion_waiters,2012.0,2019.0,N,Y,Y,2012,1,4,N
203080,Thomas,Robinson,Thomas Robinson,"Robinson, Thomas",T. Robinson,thomas-robinson,1991-03-17T00:00:00,Kansas,USA,Kansas/USA,6-10,237.0,6,15.0,Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,thomas_robinson,2012.0,2016.0,Y,Y,Y,2012,1,5,N
203081,Damian,Lillard,Damian Lillard,"Lillard, Damian",D. Lillard,damian-lillard,1990-07-15T00:00:00,Weber State,USA,Weber State/USA,6-2,195.0,12,0.0,Guard,Active,Y,1610612749,Bucks,MIL,bucks,Milwaukee,damian_lillard,2012.0,2024.0,N,Y,Y,2012,1,6,Y
203084,Harrison,Barnes,Harrison Barnes,"Barnes, Harrison",H. Barnes,harrison-barnes,1992-05-30T00:00:00,North Carolina,USA,North Carolina/USA,6-8,225.0,12,40.0,Forward,Active,Y,1610612759,Spurs,SAS,spurs,San Antonio,harrison_barnes,2012.0,2024.0,N,Y,Y,2012,1,7,N
203082,Terrence,Ross,Terrence Ross,"Ross, Terrence",T. Ross,terrence-ross,1991-02-05T00:00:00,Washington,USA,Washington/USA,6-7,206.0,12,8.0,Guard-Forward,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,terrence_ross,2012.0,2022.0,N,Y,Y,2012,1,8,N
203083,Andre,Drummond,Andre Drummond,"Drummond, Andre",A. Drummond,andre-drummond,1993-08-10T00:00:00,Connecticut,USA,Connecticut/USA,6-11,279.0,12,1.0,Center,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,andre_drummond,2012.0,2024.0,N,Y,Y,2012,1,9,N
203085,Austin,Rivers,Austin Rivers,"Rivers, Austin",A. Rivers,austin-rivers,1992-08-01T00:00:00,Duke,USA,Duke/USA,6-4,200.0,12,25.0,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,austin_rivers,2012.0,2022.0,N,Y,Y,2012,1,10,N
203461,Anthony,Bennett,Anthony Bennett,"Bennett, Anthony",A. Bennett,anthony-bennett,1993-03-14T00:00:00,UNLV,Canada,UNLV/Canada,6-8,235.0,5,,Forward,Inactive,N,0,,,,,anthony_bennett,2013.0,2016.0,Y,Y,Y,2013,1,1,N
203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,victor-oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,6-3,213.0,11,4.0,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,victor_oladipo,2013.0,2022.0,N,Y,Y,2013,1,2,N
203490,Otto,Porter Jr.,Otto Porter Jr.,"Porter Jr., Otto",O. Porter Jr.,otto-porter-jr,1993-06-03T00:00:00,Georgetown,USA,Georgetown/USA,6-8,230.0,11,,Forward,Inactive,N,0,,,,,otto_porter_jr,2013.0,2023.0,N,Y,Y,2013,1,3,N
203469,Cody,Zeller,Cody Zeller,"Zeller, Cody",C. Zeller,cody-zeller,1992-10-05T00:00:00,Indiana,USA,Indiana/USA,6-11,240.0,12,40.0,Forward-Center,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,cody_zeller,2013.0,2023.0,N,Y,Y,2013,1,4,N
203458,Alex,Len,Alex Len,"Len, Alex",A. Len,alex-len,1993-06-16T00:00:00,Maryland,Ukraine,Maryland/Ukraine,7-0,250.0,11,27.0,Center,Active,Y,1610612747,Lakers,LAL,lakers,Los Angeles,alex_len,2013.0,2024.0,N,Y,Y,2013,1,5,N
203457,Nerlens,Noel,Nerlens Noel,"Noel, Nerlens",N. Noel,nerlens-noel,1994-04-10T00:00:00,Kentucky,USA,Kentucky/USA,6-10,220.0,10,,Center-Forward,Inactive,N,0,,,,,nerlens_noel,2013.0,2022.0,N,Y,Y,2013,1,6,N
203463,Ben,McLemore,Ben McLemore,"McLemore, Ben",B. McLemore,ben-mclemore,1993-02-11T00:00:00,Kansas,USA,Kansas/USA,6-3,195.0,10,23.0,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,ben_mclemore,2013.0,2021.0,Y,Y,Y,2013,1,7,N
203484,Kentavious,Caldwell-Pope,Kentavious Caldwell-Pope,"Caldwell-Pope, Kentavious",K. Caldwell-Pope,kentavious-caldwell-pope,1993-02-18T00:00:00,Georgia,USA,Georgia/USA,6-5,204.0,11,3.0,Guard,Active,Y,1610612753,Magic,ORL,magic,Orlando,kentavious_caldwell-pope,2013.0,2024.0,N,Y,Y,2013,1,8,N
203504,Trey,Burke,Trey Burke,"Burke, Trey",T. Burke,trey-burke,1992-11-12T00:00:00,Michigan,USA,Michigan/USA,6-0,185.0,10,3.0,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,trey_burke,2013.0,2021.0,Y,Y,Y,2013,1,9,N
203468,CJ,McCollum,CJ McCollum,"McCollum, CJ",C. McCollum,cj-mccollum,1991-09-19T00:00:00,Lehigh,USA,Lehigh/USA,6-3,190.0,11,3.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,cj_mccollum,2013.0,2024.0,Y,Y,Y,2013,1,10,N
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,andrew-wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,6-7,197.0,10,22.0,Forward,Active,Y,1610612748,Heat,MIA,heat,Miami,andrew_wiggins,2014.0,2024.0,N,Y,Y,2014,1,1,N
203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,jabari-parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,6-7,245.0,8,,Forward,Inactive,N,0,,,,,jabari_parker,2014.0,2021.0,N,Y,Y,2014,1,2,N
203954,Joel,Embiid,Joel Embiid,"Embiid, Joel",J. Embiid,joel-embiid,1994-03-16T00:00:00,Kansas,Cameroon,Kansas/Cameroon,7-0,280.0,8,21.0,Center-Forward,Active,Y,1610612755,76ers,PHI,sixers,Philadelphia,joel_embiid,2014.0,2024.0,N,Y,Y,2014,1,3,N
203932,Aaron,Gordon,Aaron Gordon,"Gordon, Aaron",A. Gordon,aaron-gordon,1995-09-16T00:00:00,Arizona,USA,Arizona/USA,6-8,235.0,10,32.0,Forward,Active,Y,1610612743,Nuggets,DEN,nuggets,Denver,aaron_gordon,2014.0,2024.0,N,Y,Y,2014,1,4,N
203957,Danté,Exum,Danté Exum,"Exum, Danté",D. Exum,danté-exum,1995-07-13T00:00:00,Australian Institute of Sport,Australia,Australian Institute of Sport/Australia,6-5,214.0,7,0.0,Guard,Active,Y,1610612742,Mavericks,DAL,mavericks,Dallas,dante_exum,2014.0,2024.0,N,Y,Y,2014,1,5,N
203935,Marcus,Smart,Marcus Smart,"Smart, Marcus",M. Smart,marcus-smart,1994-03-06T00:00:00,Oklahoma State,USA,Oklahoma State/USA,6-3,220.0,10,36.0,Guard,Active,Y,1610612764,Wizards,WAS,wizards,Washington,marcus_smart,2014.0,2024.0,Y,Y,Y,2014,1,6,N
203944,Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,1994-11-29T00:00:00,Kentucky,USA,Kentucky/USA,6-9,250.0,10,30.0,Forward-Center,Active,Y,1610612750,Timberwolves,MIN,timberwolves,Minnesota,julius_randle,2014.0,2024.0,N,Y,Y,2014,1,7,N
203917,Nik,Stauskas,Nik Stauskas,"Stauskas, Nik",N. Stauskas,nik-stauskas,1993-10-07T00:00:00,Michigan,Canada,Michigan/Canada,6-6,207.0,7,13.0,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,nik_stauskas,2014.0,2021.0,Y,Y,Y,2014,1,8,N
203943,Noah,Vonleh,Noah Vonleh,"Vonleh, Noah",N. Vonleh,noah-vonleh,1995-08-24T00:00:00,Indiana,USA,Indiana/USA,6-10,257.0,8,,Forward,Inactive,N,0,,,,,noah_vonleh,2014.0,2022.0,Y,Y,Y,2014,1,9,N
203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,elfrid-payton,1994-02-22T00:00:00,Louisana-Lafayette,USA,Louisana-Lafayette/USA,6-3,195.0,8,4.0,Guard,Active,Y,1610612740,Pelicans,NOP,pelicans,New Orleans,elfrid_payton,2014.0,2024.0,Y,Y,Y,2014,1,10,N
1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,karl-anthony-towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,7-0,248.0,9,32.0,Center-Forward,Active,Y,1610612752,Knicks,NYK,knicks,New York,karl-anthony_towns,2015.0,2024.0,N,Y,Y,2015,1,1,N
1626156,D'Angelo,Russell,D'Angelo Russell,"Russell, D'Angelo",D. Russell,dangelo-russell,1996-02-23T00:00:00,Ohio State,USA,Ohio State/USA,6-3,193.0,9,1.0,Guard,Active,Y,1610612751,Nets,BKN,nets,Brooklyn,d'angelo_russell,2015.0,2024.0,N,Y,Y,2015,1,2,N
1626143,Jahlil,Okafor,Jahlil Okafor,"Okafor, Jahlil",J. Okafor,jahlil-okafor,1995-12-15T00:00:00,Duke,USA,Duke/USA,6-10,270.0,6,,Center-Forward,Inactive,Y,0,,,,,jahlil_okafor,2015.0,2024.0,Y,Y,Y,2015,1,3,N
204001,Kristaps,Porziņģis,Kristaps Porziņģis,"Porziņģis, Kristaps",K. Porziņģis,kristaps-porziņģis,1995-08-02T00:00:00,Cajasol Sevilla,Latvia,Cajasol Sevilla/Latvia,7-2,240.0,8,8.0,Forward-Center,Active,Y,1610612738,Celtics,BOS,celtics,Boston,kristaps_porzingis,2015.0,2024.0,N,Y,Y,2015,1,4,N
1626209,Mario,Hezonja,Mario Hezonja,"Hezonja, Mario",M. Hezonja,mario-hezonja,1995-02-25T00:00:00,FC Barcelona,Croatia,FC Barcelona/Croatia,6-8,220.0,6,44.0,Forward-Guard,Inactive,N,1610612753,Magic,ORL,magic,Orlando,mario_hezonja,2015.0,2019.0,N,Y,Y,2015,1,5,N
1626161,Willie,Cauley-Stein,Willie Cauley-Stein,"Cauley-Stein, Willie",W. Cauley-Stein,willie-cauley-stein,1993-08-18T00:00:00,Kentucky,USA,Kentucky/USA,7-0,240.0,8,0.0,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,willie_cauley-stein,2015.0,2022.0,Y,Y,Y,2015,1,6,N
1626144,Emmanuel,Mudiay,Emmanuel Mudiay,"Mudiay, Emmanuel",E. Mudiay,emmanuel-mudiay,1996-03-05T00:00:00,Guangdong,Democratic Republic of the Congo,Guangdong/Democratic Republic of the Congo,6-3,200.0,7,,Guard,Inactive,N,0,,,,,emmanuel_mudiay,2015.0,2021.0,Y,Y,Y,2015,1,7,N
1626169,Stanley,Johnson,Stanley Johnson,"Johnson, Stanley",S. Johnson,stanley-johnson,1996-05-29T00:00:00,Arizona,USA,Arizona/USA,6-6,242.0,8,,Forward-Guard,Inactive,N,0,,,,,stanley_johnson,2015.0,2022.0,Y,Y,Y,2015,1,8,N
1626163,Frank,Kaminsky,Frank Kaminsky,"Kaminsky, Frank",F. Kaminsky,frank-kaminsky,1993-04-04T00:00:00,Wisconsin,USA,Wisconsin/USA,7-0,240.0,9,33.0,Forward-Center,Inactive,Y,1610612745,Rockets,HOU,rockets,Houston,frank_kaminsky,2015.0,2022.0,Y,Y,Y,2015,1,9,N
1626159,Justise,Winslow,Justise Winslow,"Winslow, Justise",J. Winslow,justise-winslow,1996-03-26T00:00:00,Duke,USA,Duke/USA,6-6,222.0,9,26.0,Forward-Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,justise_winslow,2015.0,2022.0,Y,Y,Y,2015,1,10,N
